nr,id,idh,idl,ev1,varh,varl,xh,yh,pxh,pyh,xl,yl,pxl,pyl,dh,dl,b,start,trial,state,hvalue,lvalue,prhv_rsft,prstate
19,1,27,45,2.8,7.56,2.16,7,1,0.3,0.7,4,1,0.6,0.4,0.027,0,21,0,3,14,0.3,0,0.817574401620406,0.0293307577739396
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,1,0,1,1,0.5,1
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,2,1,1,1,0.5,0.5
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,2,4,1,1,0.5,0.35
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,2,8,1,1,0.5,0.15
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,3,2,1,1,0.5,0.25
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,3,5,1,1,0.5,0.35
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,3,8,1,1,0.5,0.1225
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,3,9,1,1,0.5,0.15
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,3,12,1,1,0.5,0.105
20,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,1,1,3,0,3,16,1,1,0.5,0.0225
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,1,0,0.937,0.973,0.45512110762642,1
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,2,1,0.79,0.91,0.354343693774204,0.45512110762642
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,2,4,1,1,0.5,0.318584775338494
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,2,8,1,1,0.5,0.136536332287926
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,3,2,0.3,0.7,0.119202922022118,0.161269294390953
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,3,5,1,1,0.5,0.272180893742914
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,3,8,1,1,0.5,0.111504671368473
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,3,9,1,1,0.5,0.116648954461249
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,3,12,1,1,0.5,0.0955754326015481
21,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,4,0,3,16,1,1,0.5,0.0204804498431889
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,1,0,0.937,0.973,0.45512110762642,1
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,2,1,0.79,0.91,0.354343693774204,0.45512110762642
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,2,4,1,1,0.5,0.318584775338494
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,2,8,1,1,0.5,0.136536332287926
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,3,2,0.3,0.7,0.119202922022118,0.161269294390953
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,3,5,1,1,0.5,0.272180893742914
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,3,8,1,1,0.5,0.111504671368473
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,3,9,1,1,0.5,0.116648954461249
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,3,12,1,1,0.5,0.0955754326015481
22,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,5,0,3,16,1,1,0.5,0.0204804498431889
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,1,0,0.937,0.973,0.45512110762642,1
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,2,1,0.79,0.91,0.354343693774204,0.45512110762642
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,2,4,1,1,0.5,0.318584775338494
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,2,8,1,1,0.5,0.136536332287926
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,3,2,0.3,0.7,0.119202922022118,0.161269294390953
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,3,5,1,1,0.5,0.272180893742914
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,3,8,1,1,0.5,0.111504671368473
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,3,9,1,1,0.5,0.116648954461249
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,3,12,1,1,0.5,0.0955754326015481
23,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.937,0.973,6,0,3,16,1,1,0.5,0.0204804498431889
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,1,0,0.706,0.811,0.371683811704634,1
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,2,1,0.51,0.58,0.41338242108267,0.371683811704634
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,2,4,0.79,0.91,0.354343693774204,0.260178668193244
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,2,8,1,1,0.5,0.11150514351139
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,3,2,0.3,0,0.817574401620406,0.153647553959697
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,3,5,0.3,0.7,0.119202922022118,0.199745958100635
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,3,8,1,1,0.5,0.064534869230193
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,3,9,1,1,0.5,0.101846837943604
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,3,12,1,1,0.5,0.0666846013276407
24,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,7,0,3,16,1,1,0.5,0.0167257715267085
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,1,0,0.706,0.811,0.371683811704634,1
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,2,1,0.51,0.58,0.41338242108267,0.371683811704634
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,2,4,0.79,0.91,0.354343693774204,0.260178668193244
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,2,8,1,1,0.5,0.11150514351139
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,3,2,0.3,0,0.817574401620406,0.153647553959697
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,3,5,0.3,0.7,0.119202922022118,0.199745958100635
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,3,8,1,1,0.5,0.064534869230193
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,3,9,1,1,0.5,0.101846837943604
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,3,12,1,1,0.5,0.0666846013276407
25,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,8,0,3,16,1,1,0.5,0.0167257715267085
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,1,0,0.706,0.811,0.371683811704634,1
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,2,1,0.51,0.58,0.41338242108267,0.371683811704634
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,2,4,0.79,0.91,0.354343693774204,0.260178668193244
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,2,8,1,1,0.5,0.11150514351139
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,3,2,0.3,0,0.817574401620406,0.153647553959697
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,3,5,0.3,0.7,0.119202922022118,0.199745958100635
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,3,8,1,1,0.5,0.064534869230193
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,3,9,1,1,0.5,0.101846837943604
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,3,12,1,1,0.5,0.0666846013276407
26,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.706,0.811,9,0,3,16,1,1,0.5,0.0167257715267085
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,1,0,0.657,0.559,0.62010643234309,1
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,2,1,0.51,0.3,0.740774899182154,0.62010643234309
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,2,4,0.51,0.58,0.41338242108267,0.434074502640163
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,2,8,1,1,0.5,0.186031929702927
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,3,2,0.3,0,0.817574401620406,0.459359279901158
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,3,5,0.3,0,0.817574401620406,0.500990264762457
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,3,8,0.3,0.7,0.119202922022118,0.125607138182153
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,3,9,1,1,0.5,0.230823748821811
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,3,12,1,1,0.5,0.118942806045518
27,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.657,0.559,10,0,3,16,1,1,0.5,0.0279047894554391
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,1,0,0.42,0.469,0.439054549675284,1
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,2,1,0.21,0.21,0.5,0.439054549675284
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,2,4,0.51,0.58,0.41338242108267,0.307338184772699
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,2,8,0.79,0.91,0.354343693774204,0.131716364902585
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,3,2,0,0,0.5,0.219527274837642
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,3,5,0.3,0,0.817574401620406,0.28071729529884
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,3,8,0.3,0.7,0.119202922022118,0.0889337420387438
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,3,9,0.3,0.7,0.119202922022118,0.112531045721386
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,3,12,1,1,0.5,0.0707854651628124
28,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,11,0,3,16,1,1,0.5,0.0140018589810279
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,1,0,0.42,0.469,0.439054549675284,1
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,2,1,0.21,0.21,0.5,0.439054549675284
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,2,4,0.51,0.58,0.41338242108267,0.307338184772699
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,2,8,0.79,0.91,0.354343693774204,0.131716364902585
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,3,2,0,0,0.5,0.219527274837642
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,3,5,0.3,0,0.817574401620406,0.28071729529884
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,3,8,0.3,0.7,0.119202922022118,0.0889337420387438
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,3,9,0.3,0.7,0.119202922022118,0.112531045721386
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,3,12,1,1,0.5,0.0707854651628124
29,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.469,12,0,3,16,1,1,0.5,0.0140018589810279
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,1,0,0.42,0.42,0.5,1
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,2,1,0.21,0.21,0.5,0.5
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,2,4,0.51,0.3,0.740774899182154,0.35
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,2,8,0.79,0.91,0.354343693774204,0.15
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,3,2,0,0,0.5,0.25
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,3,5,0.3,0,0.817574401620406,0.434271214713754
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,3,8,0.3,0,0.817574401620406,0.181489850299628
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,3,9,0.3,0.7,0.119202922022118,0.128151554066131
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,3,12,1,1,0.5,0.114987452260418
30,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.42,0.42,13,0,3,16,1,1,0.5,0.0159454662198392
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,1,0,0.237,0.174,0.578105232884309,1
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,2,1,0.09,0,0.610639115069735,0.578105232884309
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,2,4,0.21,0.21,0.5,0.404673663019016
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,2,8,0.51,0.58,0.41338242108267,0.173431569865293
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,3,2,0,0,0.5,0.353013667825658
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,3,5,0,0,0.5,0.449446398987469
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,3,8,0.3,0,0.817574401620406,0.141635782056656
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,3,9,0.3,0,0.817574401620406,0.17759766259078
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,3,12,0.3,0.7,0.119202922022118,0.110886543023011
31,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,14,0,3,16,1,1,0.5,0.0215080686729249
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,1,0,0.237,0.174,0.578105232884309,1
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,2,1,0.09,0,0.610639115069735,0.578105232884309
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,2,4,0.21,0.21,0.5,0.404673663019016
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,2,8,0.51,0.58,0.41338242108267,0.173431569865293
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,3,2,0,0,0.5,0.353013667825658
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,3,5,0,0,0.5,0.449446398987469
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,3,8,0.3,0,0.817574401620406,0.141635782056656
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,3,9,0.3,0,0.817574401620406,0.17759766259078
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,3,12,0.3,0.7,0.119202922022118,0.110886543023011
32,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,15,0,3,16,1,1,0.5,0.0215080686729249
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,1,0,0.237,0.174,0.578105232884309,1
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,2,1,0.09,0,0.610639115069735,0.578105232884309
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,2,4,0.21,0.21,0.5,0.404673663019016
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,2,8,0.51,0.58,0.41338242108267,0.173431569865293
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,3,2,0,0,0.5,0.353013667825658
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,3,5,0,0,0.5,0.449446398987469
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,3,8,0.3,0,0.817574401620406,0.141635782056656
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,3,9,0.3,0,0.817574401620406,0.17759766259078
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,3,12,0.3,0.7,0.119202922022118,0.110886543023011
33,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.237,0.174,16,0,3,16,1,1,0.5,0.0215080686729249
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,1,0,0.216,0.09,0.652489462192744,1
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,2,1,0.09,0,0.610639115069735,0.652489462192744
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,2,4,0.09,0,0.610639115069735,0.456742623534921
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,2,8,0.51,0.3,0.740774899182154,0.195746838657823
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,3,2,0,0,0.5,0.398435587785705
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,3,5,0,0,0.5,0.557809822899987
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,3,8,0,0,0.5,0.195233438014995
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,3,9,0.3,0,0.817574401620406,0.264535021007686
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,3,12,0.3,0,0.817574401620406,0.18517451470538
34,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.216,0.09,17,0,3,16,1,1,0.5,0.0435013034015923
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,1,0,0.063,0.063,0.5,1
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,2,1,0,0,0.5,0.5
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,2,4,0.09,0,0.610639115069735,0.35
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,2,8,0.21,0.21,0.5,0.15
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,3,2,0,0,0.5,0.25
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,3,5,0,0,0.5,0.388723690274407
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,3,8,0,0,0.5,0.149606583192085
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,3,9,0,0,0.5,0.15
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,3,12,0.3,0,0.817574401620406,0.116617107082322
35,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,18,0,3,16,0.3,0.7,0.119202922022118,0.0225
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,1,0,0.063,0.063,0.5,1
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,2,1,0,0,0.5,0.5
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,2,4,0.09,0,0.610639115069735,0.35
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,2,8,0.21,0.21,0.5,0.15
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,3,2,0,0,0.5,0.25
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,3,5,0,0,0.5,0.388723690274407
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,3,8,0,0,0.5,0.149606583192085
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,3,9,0,0,0.5,0.15
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,3,12,0.3,0,0.817574401620406,0.116617107082322
36,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,19,0,3,16,0.3,0.7,0.119202922022118,0.0225
37,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,20,0,1,0,0.063,0.063,0.5,1
37,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,20,0,2,1,0,0,0.5,0.5
37,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,20,0,2,4,0.09,0,0.610639115069735,0.35
37,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,20,0,2,8,0.21,0.21,0.5,0.15
37,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,20,0,3,2,0,0,0.5,0.25
37,2,28,52,3.1,10.29,1.89,8,1,0.3,0.7,4,1,0.7,0.3,0.063,0.063,20,0,3,5,0,0,0.5,0.388723690274407
