betadraw,trial,state,prhv_rsft,prstate,hvalue,lvalue,numberOfdraws,sampleNR,count_xh,count_xl,xh,yh,xl,yl,pxh,pyh,pxl,pyl,b,count_yh,count_yl,pmax,nr,id,bxh,bxl,byh,byl,start
1006,2,1,0.5,0.488031587543162,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,2,2,0.5,0.470722207081171,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,2,4,0.500716088994086,0.0292777929188287,0.000572971586947938,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,2,8,0.5,0.0119684124568376,0.00140163480591368,0.00140163480591368,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,2,0.5,0.238174830439899,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,3,0.5,0.459454612027291,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,4,0.5,0.221579396239369,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,5,0.5,0.028597439173523,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,6,0.5,0.0275831524602693,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,8,0.5,0.000858416805641887,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,9,0.5,0.0116819266633636,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,10,0.5,0.0112675950538807,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,12,0.529885241216117,0.000701319250585962,0.0239368249136751,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1006,3,16,0.456834270772583,0.000143242896736985,0.0239368249136751,0.0585555858376574,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0239368249136751,0.941444414162343,0.976063175086325,0.0585555858376574,0
1007,1,0,0.501630430649629,1,0.00350898118166749,0.00220463203880934,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,2,1,0.5,0.425403069161685,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,2,2,0.5,0.453738101033212,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,2,4,0.528832353143828,0.0478923296164163,0.0230916000100529,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,2,8,0.510727788493872,0.0762273614879437,0.0230916000100529,0.0145080519312847,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,2,0.5,0.180379578465587,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,3,0.5,0.384788419883446,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,4,0.5,0.205209105897549,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,5,0.5,0.0417856651890417,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,6,0.5,0.0445689035827789,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,8,0.5,0.00241805440486739,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,9,0.5,0.0653373984483372,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,10,0.5,0.0696893587458607,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,12,0.68130933849955,0.00756558640314971,0.15195920508496,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1007,3,16,0.570141711967215,0.00591598942237912,0.15195920508496,0.0954733339330991,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.15195920508496,0.904526666066901,0.84804079491504,0.0954733339330991,0
1008,1,0,0.5,1,0.000583860346402081,0.000583860346402081,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,2,1,0.5,0.475817251561003,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,2,2,0.5,0.375201985093608,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,2,4,0.502923868281413,0.124798014906392,0.00233922128825535,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,2,8,0.5,0.0241827484389975,0.0120718360006702,0.0120718360006702,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,2,0.5,0.226402056883066,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,3,0.5,0.357055154654945,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,4,0.5,0.140776529618184,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,5,0.5,0.119109341634235,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,6,0.5,0.0939227429811424,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,8,0.5,0.0156656203580418,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,9,0.5,0.0230131377948698,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,10,0.5,0.0181468304386624,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,12,0.560163831611803,0.00605356622952547,0.048365496877995,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1008,3,16,0.267733455160635,0.000584805322063837,0.048365496877995,0.249596029812784,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.048365496877995,0.750403970187216,0.951634503122005,0.249596029812784,0
1009,1,0,0.5,1,0.000792409740926637,0.000792409740926637,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,2,1,0.5,0.47392889453034,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,2,2,0.5,0.35427269764791,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,2,4,0.503398335372202,0.14572730235209,0.00271881016164048,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,2,8,0.5,0.0260711054696597,0.0151970874777214,0.0151970874777214,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,2,0.5,0.22460859707075,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,3,0.5,0.335800135917111,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,4,0.5,0.125509144298727,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,5,0.5,0.138598166459543,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,6,0.5,0.103605302161067,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,8,0.5,0.0213807837864842,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,9,0.5,0.0247117003888395,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,10,0.5,0.018472561730799,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,12,0.564810953856923,0.00762436613882567,0.0521422109393194,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1009,3,16,0.232087387685259,0.000679702540410121,0.0521422109393194,0.291454604704181,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.0521422109393194,0.708545395295819,0.947857789060681,0.291454604704181,0
1010,1,0,0.523506588205854,1,0.0311317969367884,0.0123126532571063,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,2,1,0.5,0.358820512379322,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,2,2,0.5,0.458373099379533,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,2,4,0.621239038275107,0.0651334888263214,0.0989622268749807,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,2,8,0.574225641714774,0.164686075826532,0.0989622268749807,0.0391396483645582,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,2,0.5,0.122970907152682,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,3,0.5,0.314176887331907,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,4,0.5,0.200671684911233,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,5,0.5,0.0500561752132777,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,6,0.5,0.0639439591216561,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,8,0.5,0.00503437161484411,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,9,0.5,0.121257191874425,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,10,0.5,0.1548992684197,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,12,0.828198428442118,0.024494908445487,0.314582623288351,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1010,3,16,0.721280978689679,0.029749124735532,0.314582623288351,0.124417706087606,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.314582623288351,0.875582293912394,0.685417376711649,0.124417706087606,0
1011,1,0,0.509446594987252,1,0.00882696367861791,0.00126878829967806,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,2,1,0.5,0.404160962511174,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,2,2,0.5,0.494312831728042,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,2,4,0.553186784908308,0.0151337632592104,0.0427111134196754,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,2,8,0.545587811619933,0.105285632476078,0.0427111134196754,0.00613929805833208,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,2,0.5,0.160317180667432,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,3,0.5,0.392154843743392,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,4,0.5,0.239814318139774,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,5,0.5,0.0126446856242669,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,6,0.5,0.0154652005933636,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,8,0.5,0.000248694971808997,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,9,0.5,0.0873343961359892,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,10,0.5,0.106815147096365,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,12,0.737561530110893,0.00343657631415381,0.206666672251903,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1011,3,16,0.707816316118324,0.01187146226981,0.206666672251903,0.0297062801245911,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.206666672251903,0.970293719875409,0.793333327748097,0.0297062801245911,0
1012,1,0,0.505299277251851,1,0.0184309082339572,0.0141913276846016,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,2,1,0.5,0.371824996484137,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,2,2,0.5,0.402527496729863,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,2,4,0.586344227821646,0.102771780521988,0.0697746753617761,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,2,8,0.520051691153253,0.133474280767714,0.0697746753617761,0.0537247144620537,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,2,0.5,0.136803904373606,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,3,0.5,0.296200275350387,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,4,0.5,0.160329128615448,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,5,0.5,0.0821544792842708,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,6,0.5,0.0889381757658504,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,8,0.5,0.0122560842756534,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,9,0.5,0.100186608451367,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,10,0.5,0.108459261983761,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,12,0.789305515601474,0.0300353957193155,0.264148964339776,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1012,3,16,0.575372442424507,0.0183355108558088,0.264148964339776,0.203387942846323,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.264148964339776,0.796612057153677,0.735851035660224,0.203387942846323,0
1013,1,0,0.516898190218917,1,0.0225967243218583,0.00907302167416556,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,2,1,0.5,0.370763438055151,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,2,2,0.5,0.458222262024842,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,2,4,0.598600610897901,0.0586759281940749,0.0799276403038949,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,2,8,0.559510512736325,0.146134752163766,0.0799276403038949,0.0320924928105912,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,2,0.5,0.132971569256468,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,3,0.5,0.328676061314484,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,4,0.5,0.203103478971592,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,5,0.5,0.0462372177983866,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,6,0.5,0.0571440448401507,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,8,0.5,0.00398705366265342,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,9,0.5,0.111058209313147,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,10,0.5,0.137255561537674,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,12,0.804328941807506,0.0192113859631707,0.282714768457353,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1013,3,16,0.699726667626183,0.0231158705697051,0.282714768457353,0.113515445216058,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.282714768457353,0.886484554783942,0.717285231542647,0.113515445216058,0
1014,1,0,0.507573085554597,1,0.0117498752141877,0.00569094342271967,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.227340992390767,0.889889492290217,0.772659007609233,0.110110507709783,0
1014,2,1,0.5,0.392180916573771,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.227340992390767,0.889889492290217,0.772659007609233,0.110110507709783,0
1014,2,2,0.5,0.451683955404359,0,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.227340992390767,0.889889492290217,0.772659007609233,0.110110507709783,0
1014,2,4,0.564247640318496,0.0558891301502376,0.0516839268212188,0,10,2,2,8,8,1,2,4,0.4,0.6,0.9,0.1,19,8,2,0.25,11,19_10_2,0.227340992390767,0.889889492290217,0.772659007609233,0.110110507709783,0
